EIA_ID,plant,state,USGS_ID,USGS_ID_turbinerelease,USGS_ID_totalrelease,USGS_ID_update,notes,alt_ID_turbinerelease,alt_source_turbinerelease,alt_ID_totalrelease,alt_source_totalrelease,update_flag
10799,Pelzer Upper,SC,2171500,,,,,,,,,
10800,Pelzer Lower,SC,2171500,,,,,,,,,
10801,Ware Shoals Hydro Project,SC,2171500,,,,,,,,,
10817,Port Leyden Hydroelectric Project,NY,4268000,,,,,,,,,
10823,Deer Island Treatment Plant,MA,1112500,,,,,,,,,
10824,Oakdale Power Station,MA,1100000,,,,,,,,,
10825,Cosgrove Intake and Power Station,MA,1100000,,,,,,,,,
10848,Walden,NY,1358000,,,,,,,,,
10852,Clark Mills Lower,NY,1358000,,,,,,,,,
10853,Center Falls,NY,1358000,,,,,,,,,
10872,Kings Falls Hydroelectric,NY,4268000,,,,,,,,,
10902,Victory Mills,NY,1358000,,,,,,,,,
10903,Lockport Powerhouse,IL,5543500,,,,,,,,,
50010,Glen Ferris Hydro,WV,3198000,,,,,,,,,
50011,Hawks Nest Hydro,WV,3198000,,,,,,,,,
50031,Mt Ida Hydroelectric,NY,1358000,,,,,,,,,
50034,James Thompson,NY,1358000,,,,,,,,,
50036,New Martinsville,WV,3107500,,,,,,,,,
50047,Jay,ME,1059000,,,,,,,,,
50079,Colliersville,NY,1576000,,,,,,,,,
50080,Otis Hydro,ME,1059000,,,,,,,,,
50081,Riley,ME,1059000,,,,,,,,,
50082,Livermore Falls,ME,1059000,,,,,,,,,
50093,Chateaugay High Falls Hydro,NY,4268000,,,,,,,,,
50103,China Mill Hydro,NH,1100000,,,,,,,,,
50123,Normanskill Hydro Project,NY,1358000,,,,,,,,,
50126,Ottauquechee Hydro,VT,1170500,,,,,,,,,
50158,Edenville,MI,4156000,,,,,,,,,
50166,Woronoco,MA,1170500,,,,,,,,,
50175,Emporia,VA,2080500,,,,,,,,,
50176,Union Falls,NY,4268000,,,,,,,,,
50177,Tupperware,RI,1112500,,,,,,,,,
50178,Halifax,VA,2080500,,,,,,,,,
50190,Rothschild,WI,5407000,,,,,,,,,
50242,Porterdale Hydro,GA,2226000,,,,,,,,,
50252,Sartell Dam,MN,5288500,,,,,,,,,
50268,Hewittville Hydroelectric,NY,4268000,,,,,,,,,
50269,Unionville Hydro Project 2499 NY,NY,4268000,,,,,,,,,
50278,Worumbo Hydro Station,ME,1059000,,,,,,,,,
50280,Dahowa Hydro,NY,1358000,,,,,,,,,
50285,Lower Village Water Power Project,NH,1170500,,,,,,,,,
50311,Passaic Valley Water Commission,NJ,1389500,,,,,,,,,
50312,Pembroke Hydro,NH,1100000,,,,,,,,,
50315,Chateaugay Chasm,NY,4268000,,,,,,,,,
50324,Newfound Hydroelectric,NH,1100000,,,,,,,,,
50328,Byllesby,MN,5378500,,,,,,,,,
50351,Rolfe Canal Hydro,NH,1100000,,,,,,,,,
50353,Penacook Lower Falls,NH,1100000,,,,,,,,,
50354,Newport Hydro,NY,1358000,,,,,,,,,
50384,Gregg Falls,NH,1100000,,,,,,,,,
50395,Nekoosa,WI,5407000,,,,,,,,,
50408,Park Mill,WI,4067500,,,,,,,,,
50409,Menominee Mill Marinette,MI,4067500,,,,,,,,,
50414,Penacook Upper Falls Hydro,NH,1100000,,,,,,,,,
50416,Tannery Island Power,NY,4268000,,,,,,,,,
50433,Ada Dam,MI,4119000,,,,,,,,,
50436,Cascade Dam,MI,4119000,,,,,,,,,
50437,French Landing Dam,MI,4165500,,,,,,,,,
50439,Oconto Falls Lower,WI,4067500,,,,,,,,,
50461,Cheboygan,MI,4137500,,,,,,,,,
50468,Rocky Mount Mills,NC,2084000,,,,,,,,,
50476,Packaging of America Tomahawk Mill,WI,5407000,,,,,,,,,
50479,Big Island,VA,2037500,,,,,,,,,
50512,Glen Park Hydroelectric Project,NY,4268000,,,,,,,,,
50513,Stillwater Reservoir Hydro,NY,4268000,,,,,,,,,
50514,Fort Miller Hydroelectric Facility,NY,1358000,,,,,,,,,
50539,Wells River,VT,1170500,,,,,,,,,
50545,Lawrence Hydroelectric Associates,MA,1100000,,,,,,,,,
50601,Riverdale Mills,MA,1112500,,,,,,,,,
50614,Mosinee,WI,5407000,,,,,,,,,
50636,Brainerd,MN,5288500,,,,,,,,,
50639,Cloquet,MN,4024000,,,,,,,,,
50652,Lyonsdale,NY,4268000,,,,,,,,,
50688,American Tissue,ME,1049265,,,,,,,,,
50699,Lowell Tannery,ME,1034500,,,,,,,,,
50702,Salmon Falls,NH,1064140,,,,,,,,,
50704,Lower Great Falls,NH,1064140,,,,,,,,,
50713,Huntington Falls,VT,4268000,,,,,,,,,
50741,Pontook Hydro Facility,NH,1059000,,,,,,,,,
50758,Pejepscot Hydroelectric Project,ME,1059000,,,,,,,,,
50759,Carthage Mill,NY,4268000,,,,,,,,,
50768,Forestport,NY,4268000,,,,,,,,,
50832,Chicopee Hydroelectric Station,MA,1170500,,,,,,,,,
50890,Ivy River Hydro,NC,3455000,,,,,,,,,
50893,Allegheny 5,PA,3049500,,,,,,,,,
50894,Allegheny 6,PA,3049500,,,,,,,,,
50897,Allegheny 8,PA,3049500,,,,,,,,,
50898,Allegheny 9,PA,3049500,,,,,,,,,
50933,Rhinelander,WI,5407000,,,,,,,,,
50999,Aziscohos Hydroelectric Project,ME,1059000,,,,,,,,,
51033,West Delaware Tunnel Plant,NY,1358000,,,,,,,,,
51034,Little Falls Hydro,NY,1358000,,,,,,,,,
52033,Moretown No. 8,VT,4268000,,,,,,,,,
52036,Youghiogheny,PA,3085000,,,,,,,,,
52049,Clifton Dam 3 Power Station,SC,2171500,,,,,,,,,
52054,Rapidan Hydro Facility,MN,5330000,,,,,,,,,
52057,Herkimer,NY,1358000,,,,,,,,,
52058,Ogdensburg,NY,4268000,,,,,,,,,
52067,Clarks Mill Upper,NY,1358000,,,,,,,,,
52068,Great Falls Hydro Project,NJ,1389500,,,,,,,,,
52166,Collins Facility,MA,1170500,,,,,,,,,
52171,Barker Mill Upper,ME,1059000,,,,,,,,,
52173,Conemaugh,PA,3049500,,,,,,,,,
54123,Mechanic Falls,ME,1059000,,,,,,,,,
54124,Burnham,ME,1049265,,,,,,,,,
54148,Hydro Kennebec Project,ME,1049265,,,,,,,,,
54202,Upper Androscoggin,ME,1059000,,,,,,,,,
54283,Lee Creek Water Treatment Facility,AR,7263451,,,,,,,,,
54285,Hastings Lock & Dam,MN,5288500,,,,,,,,,
54302,Goodwin Hydroelectric,CT,1170500,,,,,,,,,
54322,Sibley Mill,GA,2198500,,,,,,,,,
54340,Norway Point,MI,4137500,,,,,,,,,
54341,Four Mile,MI,4137500,,,,,,,,,
54342,Ninth Street,MI,4137500,,,,,,,,,
54355,Chace Mill Winooski One,VT,4268000,,,,,,,,,
54384,Hopkinton,NH,1100000,,,,,,,,,
54385,Kinneytown New Old,CT,1127000,,,,,,,,,
54391,Alice Falls Hydro Project,NY,4268000,,,,,,,,,
54395,Stillwater Hydro Electric Project,NY,1358000,,,,,,,,,
54418,Rollinsford,NH,1064140,,,,,,,,,
54462,Enterprise,GA,2198500,,,,,,,,,
54471,Glen,NH,1170500,,,,,,,,,
54525,Kankakee Hydro Facility,IL,5543500,,,,,,,,,
54548,Longfalls Facility,NY,4268000,,,,,,,,,
54572,Lochmere Hydroelectric Plant,NH,1100000,,,,,,,,,
54573,Wappinger Falls Hydroelectric,NY,1358000,,,,,,,,,
54655,Schoolfield Dam,VA,2080500,,,,,,,,,
54675,Spartanburg Water System,SC,2171500,,,,,,,,,
54678,Sidney A Murray Jr Hydroelectric,LA,7362000,,,,,,,,,
54688,Thundermist Hydro,RI,1112500,,,,,,,,,
54691,Lower Beaver Falls,NY,4268000,,,,,,,,,
54772,South Glens Falls,NY,1358000,,,,,,,,,
54865,Phoenix Hydro Project,NY,4260500,,,,,,,,,
54872,Milstead,GA,2226000,,,,,,,,,
54878,Natural Dam,NY,4268000,,,,,,,,,
54885,Kimberly Mill,WI,4067500,,,,,,,,,
54894,Narrows,NC,2135200,,,,,,,,,
54895,Falls,NC,2135200,,,,,,,,,
54896,High Rock,NC,2135200,,,,,,,,,
54897,Tuckertown,NC,2135200,,,,,,,,,
54898,Santeetlah,NC,3455000,,,,,,,,,
54899,Cheoah,NC,3455000,,,,,,,,,
54900,Calderwood,TN,3455000,,,,,,,,,
54901,Chilhowee,TN,3455000,,,,,,,,,
54953,Hudson Falls Hydroelectric Project,NY,1358000,,,,,,,,,
54969,Dixon,IL,5446500,,,,,,,,,
54981,Nonotuck Mill,MA,1170500,,,,,,,,,
55288,Medway,ME,1034500,,,,,,,,,
55684,Flambeau Crowley Rapids Project,WI,5369500,,,,,,,,,
55685,Flambeau Lower Project,WI,5369500,,,,,,,,,
55860,Quinebaug Lower Project,CT,1127000,,,,,,,,,
56313,Coleman Falls,VA,2037500,,,,,,,,,
56314,Holcomb Rock,VA,2037500,,,,,,,,,
56333,Summersville,WV,3198000,,,,,,,,,
56703,Lyons Falls,NY,4268000,,,,,,,,,
56704,Gouldtown,NY,4268000,,,,,,,,,
56705,Kosterville,NY,4268000,,,,,,,,,
56872,Meldahl Hydroelectric Project,KY,3277200,,,,,,,,,
56936,Glens Falls,NY,1358000,,,,,,,,,
57069,Twin City,MN,5288500,,,,,,,,,
57160,White River Lock & Dam NO. 1,AR,7074850,,,,,,,,,
57161,White River Lock & Dam NO. 2,AR,7074850,,,,,,,,,
57162,White River Lock & Dam NO. 3,AR,7074850,,,,,,,,,
57184,Orono,ME,1034500,,,,,,,,,
57190,Little Quinnesec Falls,WI,4067500,,,,,,,,,
57399,Cannelton,KY,3381700,,,,,,,,,
57400,Smithland,KY,3381700,,,,,,,,,
57401,Willow Island Hydro Station,WV,3107500,,,,,,,,,
57665,Lower St. Anthony Falls Hydroelectric Project,MN,5288500,,,,,,,,,
58257,Pacolet,SC,2171500,,,,,,,,,
58390,Jordan,NC,2105769,,,,,,,,,
58434,Red Rock,IA,5490600,,,,,,,,,
58438,Spearfish,SD,NA,,,,,,,,,
58645,Lake Livingston,TX,8067070,,,,,,,,,
58678,Oswegatchie,NY,4268000,,,,,,,,,
58679,Newton Falls Upper,NY,4268000,,,,,,,,,
58685,Mahoning Creek Hydro Station,PA,3049500,,,,,,,,,
58712,Stevens Mills Hydroelectric Project,NH,1100000,,,,,,,,,
58873,Stuyvesant Falls,NY,1358000,,,,,,,,,
59040,Ball Mountain Dam Hydroelectric Project,VT,1170500,,,,,,,,,
59437,Stillwater B,ME,1034500,,,,,,,,,
59438,Orono B,ME,1034500,,,,,,,,,
59836,Twin Falls (WI),WI,4067500,,,,,,,,,
61000,King Mill,GA,2198500,,,,,,,,,
61207,Green Island Hydroelectric Station,NY,1358000,,,,,,,,,
61355,Arlington Outlet Hydroelectric Generator,TX,NA,,,,,,,,,
61640,Texon Hydroelectric Project,MA,1170500,,,,,,,,,
61641,Seneca Falls Hydroelectric Project,NY,4260500,,,,,,,,,
61642,Waterloo,NY,4260500,,,,,,,,,
62322,Mechanicville Hydroelectric Station,NY,1358000,,,,,,,,,
62747,Matilda Hamilton Fee Hydroelectric Station,KY,NA,,,,,,,,,
64242,St. Cloud Hydro,MN,5288500,,,,,,,,,
65294,Indian River Hydro,MA,1170500,,,,,,,,,
65399,Mill Pond Hydro,NY,1358000,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
362,Santa Ana 2,CA,NA,,,11051501,downstream aggregate gauge,,,,,
