Generator Name,DataTypeName,DatatypeID,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Colgate_2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Colgate_2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Colgate_2,DailyOpRange,11,0,31.355,25.865,18.4,52.87,63.205,111.715,117.69,109.215,63.195,6.29,12.53,32.79
Colgate_2,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Drum_2_5,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum_2_5,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum_2_5,MinGen,3,0,1.22,1.69,7.58,13.18,12.51,9.68,7.47,7.77,4.85,4.98,3.2,1.91
Drum_2_5,MaxCap,4,0,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
Drum_2_5,MonthlyEnergy,5,0,5399.36,5717.52,19299.53,20385.41,23924.33,19887.05,16621.93,16598.23,10440.49,12108.77,13027.73,8155.47
Drum_2_5,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum_2_5,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Drum_2_5,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum_2_5,DailyOpRange,11,0,9.87,4.22,18.28,14.97,19.34,18.58,22.47,19.48,11.01,11.84,18.45,15.79
Drum_2_5,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
MIddleFork1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork1,MinGen,3,0,0.0498,0,3.655142,3.022712,2.987854,1.608461,1.588542,1.887328,1.185182,0,0,0.2589474
MIddleFork1,MaxCap,4,0,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328,65.7328
MIddleFork1,MonthlyEnergy,5,0,3336.253,3571.696,18090.1,18657.42,28740.68,21839.29,26004.47,34378.77,36135.94,16368.49,19117.88,28658.02
MIddleFork1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
MIddleFork1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork1,DailyOpRange,11,0,27.36875,4.934939,41.09793,48.05964,37.30834,52.14304,58.71632,59.01012,56.05215,15.34263,39.56915,54.70263
MIddleFork1,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
MIddleFork2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork2,MinGen,3,0,0.0502,0,3.684858,3.047287,3.012146,1.621539,1.601457,1.902672,1.194818,0,0,0.2610526
MIddleFork2,MaxCap,4,0,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672,66.2672
MIddleFork2,MonthlyEnergy,5,0,3363.377,3600.734,18237.18,18809.11,28974.34,22016.84,26215.89,34658.28,36429.72,16501.57,19273.31,28891.01
MIddleFork2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
MIddleFork2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
MIddleFork2,DailyOpRange,11,0,27.59126,4.975061,41.43206,48.45036,37.61166,52.56696,59.19368,59.48988,56.50785,15.46737,39.89085,55.14737
MIddleFork2,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Ralston,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralston,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralston,MinGen,3,0,0.07,0,4.78,3.96,3.91,2.1,2.08,2.47,1.55,0,0,0.34
Ralston,MaxCap,4,0,86,86,86,86,86,86,86,86,86,86,86,86
Ralston,MonthlyEnergy,5,0,4364.91,4672.95,23667.77,24410.01,37602.21,28572.93,34022.36,44978.68,47277.62,21415.34,25012.44,37494.06
Ralston,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralston,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Ralston,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralston,DailyOpRange,11,0,35.81,6.46,53.77,62.88,48.81,68.22,76.82,77.2,73.33,20.08,51.77,71.57
Ralston,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Newcastle_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle_1,MinGen,3,0,0.28,0.39,1.76,3.06,2.91,2.25,1.74,1.8,1.13,1.16,0.74,0.44
Newcastle_1,MaxCap,4,0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
Newcastle_1,MonthlyEnergy,5,0,1254.4,1328.31,4483.73,4736.01,5558.18,4620.22,3861.66,3856.15,2425.57,2813.15,3026.65,1894.7
Newcastle_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Newcastle_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle_1,DailyOpRange,11,0,2.29,0.98,4.25,3.48,4.49,4.32,5.22,4.53,2.56,2.75,4.29,3.67
Newcastle_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Chicago_Park_2P,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago_Park_2P,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago_Park_2P,MinGen,3,0,1.08,1.5,6.74,11.71,11.12,8.61,6.64,6.91,4.31,4.42,2.84,1.7
Chicago_Park_2P,MaxCap,4,0,44,44,44,44,44,44,44,44,44,44,44,44
Chicago_Park_2P,MonthlyEnergy,5,0,4799.43,5082.24,17155.14,18120.37,21266.07,17677.38,14775.05,14753.98,9280.43,10763.35,11580.21,7249.3
Chicago_Park_2P,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago_Park_2P,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Chicago_Park_2P,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago_Park_2P,DailyOpRange,11,0,8.77,3.75,16.25,13.31,17.19,16.51,19.97,17.32,9.79,10.52,16.4,14.04
Chicago_Park_2P,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Dutch_Flat_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_1,MinGen,3,0,0.54,0.75,3.37,5.86,5.56,4.3,3.32,3.45,2.15,2.21,1.42,0.85
Dutch_Flat_1,MaxCap,4,0,22,22,22,22,22,22,22,22,22,22,22,22
Dutch_Flat_1,MonthlyEnergy,5,0,2399.72,2541.12,8577.57,9060.18,10633.04,8838.69,7387.52,7376.99,4640.22,5381.67,5790.1,3624.65
Dutch_Flat_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Dutch_Flat_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_1,DailyOpRange,11,0,4.39,1.87,8.12,6.65,8.59,8.26,9.99,8.66,4.89,5.26,8.2,7.02
Dutch_Flat_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Narrows1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows1,MinGen,3,0,0.2489552,0.2382089,0.2435821,0.6841791,1.536716,0.920597,1.242985,0.3008955,0.2453731,0.241791,0.2238806,0.2202985
Narrows1,MaxCap,4,0,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179,8.364179
Narrows1,MonthlyEnergy,5,0,865.4006,649.1445,632.2782,2434.907,4363.983,3516.564,3623.149,3305.509,1281.011,1142.216,1249.175,937.4203
Narrows1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Narrows1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows1,DailyOpRange,11,0,1.665672,1.373731,0.9779105,2.808358,3.356418,5.93194,6.250746,5.799403,3.356418,0.3349254,0.6662686,1.740896
Narrows1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Narrows2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows2,MinGen,3,0,1.141045,1.091791,1.116418,3.135821,7.043283,4.219403,5.697015,1.379104,1.124627,1.108209,1.026119,1.009701
Narrows2,MaxCap,4,0,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582,38.33582
Narrows2,MonthlyEnergy,5,0,3966.419,2975.246,2897.942,11159.99,20001.59,16117.59,16606.1,15150.25,5871.299,5235.154,5725.385,4296.51
Narrows2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Narrows2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Narrows2,DailyOpRange,11,0,7.634328,6.296268,4.48209,12.87164,15.38358,27.18806,28.64925,26.5806,15.38358,1.535075,3.053731,7.979105
Narrows2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Camp_Far_West_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp_Far_West_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp_Far_West_1,MinGen,3,0,0.21,0.2,0.21,0.59,1.32,0.79,1.07,0.26,0.21,0.21,0.19,0.19
Camp_Far_West_1,MaxCap,4,0,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
Camp_Far_West_1,MonthlyEnergy,5,0,744.95,558.79,544.27,2096,3756.58,3027.11,3118.86,2845.43,1102.71,983.23,1075.31,806.94
Camp_Far_West_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp_Far_West_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Camp_Far_West_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Camp_Far_West_1,DailyOpRange,11,0,1.43,1.18,0.84,2.42,2.89,5.11,5.38,4.99,2.89,0.29,0.57,1.5
Camp_Far_West_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Spaulding1-1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding1-1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding1-1,MinGen,3,0,0.17,0.24,1.07,1.86,1.77,1.37,1.06,1.1,0.69,0.7,0.45,0.27
Spaulding1-1,MaxCap,4,0,7,7,7,7,7,7,7,7,7,7,7,7
Spaulding1-1,MonthlyEnergy,5,0,763.55,808.54,2729.23,2882.79,3383.24,2812.31,2350.58,2347.22,1476.43,1712.35,1842.31,1153.3
Spaulding1-1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding1-1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Spaulding1-1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding1-1,DailyOpRange,11,0,1.4,0.6,2.58,2.12,2.73,2.63,3.18,2.76,1.56,1.67,2.61,2.23
Spaulding1-1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Spaulding_2_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_2_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_2_1,MinGen,3,0,0.11,0.15,0.67,1.17,1.11,0.86,0.66,0.69,0.43,0.44,0.28,0.17
Spaulding_2_1,MaxCap,4,0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
Spaulding_2_1,MonthlyEnergy,5,0,479.94,508.22,1715.51,1812.04,2126.61,1767.74,1477.5,1475.4,928.04,1076.33,1158.02,724.93
Spaulding_2_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_2_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Spaulding_2_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_2_1,DailyOpRange,11,0,0.88,0.37,1.62,1.33,1.72,1.65,2,1.73,0.98,1.05,1.64,1.4
Spaulding_2_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Spaulding_3_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_3_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_3_1,MinGen,3,0,0.14,0.2,0.89,1.54,1.47,1.13,0.88,0.91,0.57,0.58,0.37,0.22
Spaulding_3_1,MaxCap,4,0,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
Spaulding_3_1,MonthlyEnergy,5,0,632.65,669.93,2261.36,2388.59,2803.25,2330.2,1947.62,1944.84,1223.33,1418.8,1526.48,955.59
Spaulding_3_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_3_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Spaulding_3_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaulding_3_1,DailyOpRange,11,0,1.16,0.49,2.14,1.75,2.27,2.18,2.63,2.28,1.29,1.39,2.16,1.85
Spaulding_3_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
DeerCreek(CA)_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DeerCreek(CA)_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DeerCreek(CA)_1,MinGen,3,0,0.14,0.19,0.87,1.52,1.44,1.12,0.86,0.89,0.56,0.57,0.37,0.22
DeerCreek(CA)_1,MaxCap,4,0,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7
DeerCreek(CA)_1,MonthlyEnergy,5,0,621.74,658.38,2222.37,2347.41,2754.92,2290.02,1914.04,1911.31,1202.24,1394.34,1500.16,939.11
DeerCreek(CA)_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
DeerCreek(CA)_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
DeerCreek(CA)_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
DeerCreek(CA)_1,DailyOpRange,11,0,1.14,0.49,2.1,1.72,2.23,2.14,2.59,2.24,1.27,1.36,2.12,1.82
DeerCreek(CA)_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Halsey_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Halsey_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Halsey_1,MinGen,3,0,0.27,0.37,1.68,2.93,2.78,2.15,1.66,1.73,1.08,1.11,0.71,0.42
Halsey_1,MaxCap,4,0,11,11,11,11,11,11,11,11,11,11,11,11
Halsey_1,MonthlyEnergy,5,0,1199.86,1270.56,4288.79,4530.09,5316.52,4419.35,3693.76,3688.5,2320.11,2690.84,2895.05,1812.33
Halsey_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Halsey_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Halsey_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Halsey_1,DailyOpRange,11,0,2.19,0.94,4.06,3.33,4.3,4.13,4.99,4.33,2.45,2.63,4.1,3.51
Halsey_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Bowman_GEN1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowman_GEN1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowman_GEN1,MinGen,3,0,0.09,0.12,0.55,0.96,0.91,0.7,0.54,0.57,0.35,0.36,0.23,0.14
Bowman_GEN1,MaxCap,4,0,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
Bowman_GEN1,MonthlyEnergy,5,0,392.68,415.82,1403.6,1482.58,1739.95,1446.33,1208.87,1207.14,759.31,880.64,947.47,593.12
Bowman_GEN1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowman_GEN1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Bowman_GEN1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowman_GEN1,DailyOpRange,11,0,0.72,0.31,1.33,1.09,1.41,1.35,1.63,1.42,0.8,0.86,1.34,1.15
Bowman_GEN1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Oxbow_(CA)_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(CA)_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(CA)_1,MinGen,3,0,0.15,0.2,0.92,1.6,1.52,1.17,0.91,0.94,0.59,0.6,0.39,0.23
Oxbow_(CA)_1,MaxCap,4,0,6,6,6,6,6,6,6,6,6,6,6,6
Oxbow_(CA)_1,MonthlyEnergy,5,0,654.47,693.03,2339.34,2470.96,2899.92,2410.55,2014.78,2011.91,1265.51,1467.73,1579.12,988.54
Oxbow_(CA)_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(CA)_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Oxbow_(CA)_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxbow_(CA)_1,DailyOpRange,11,0,1.2,0.51,2.22,1.81,2.34,2.25,2.72,2.36,1.33,1.44,2.24,1.91
Oxbow_(CA)_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Haypress_LGEN,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_LGEN,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_LGEN,MinGen,3,0,0.125,0.17,0.765,1.33,1.265,0.98,0.755,0.785,0.49,0.505,0.325,0.195
Haypress_LGEN,MaxCap,4,0,5,5,5,5,5,5,5,5,5,5,5,5
Haypress_LGEN,MonthlyEnergy,5,0,545.39,577.525,1949.45,2059.135,2416.6,2008.795,1678.98,1676.59,1054.595,1223.11,1315.935,823.785
Haypress_LGEN,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_LGEN,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Haypress_LGEN,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_LGEN,DailyOpRange,11,0,0.995,0.425,1.845,1.51,1.955,1.875,2.27,1.97,1.11,1.195,1.865,1.595
Haypress_LGEN,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Haypress_UGEN,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_UGEN,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_UGEN,MinGen,3,0,0.125,0.17,0.765,1.33,1.265,0.98,0.755,0.785,0.49,0.505,0.325,0.195
Haypress_UGEN,MaxCap,4,0,5,5,5,5,5,5,5,5,5,5,5,5
Haypress_UGEN,MonthlyEnergy,5,0,545.39,577.525,1949.45,2059.135,2416.6,2008.795,1678.98,1676.59,1054.595,1223.11,1315.935,823.785
Haypress_UGEN,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_UGEN,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Haypress_UGEN,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Haypress_UGEN,DailyOpRange,11,0,0.995,0.425,1.845,1.51,1.955,1.875,2.27,1.97,1.11,1.195,1.865,1.595
Haypress_UGEN,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Dutch_Flat_2_3P,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_2_3P,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_2_3P,MinGen,3,0,0.67,0.93,4.18,7.27,6.9,5.34,4.12,4.28,2.67,2.74,1.76,1.05
Dutch_Flat_2_3P,MaxCap,4,0,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3
Dutch_Flat_2_3P,MonthlyEnergy,5,0,2977.83,3153.3,10643.99,11242.87,13194.63,10968.01,9167.24,9154.17,5758.09,6678.17,7184.99,4497.86
Dutch_Flat_2_3P,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_2_3P,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Dutch_Flat_2_3P,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch_Flat_2_3P,DailyOpRange,11,0,5.44,2.32,10.08,8.26,10.66,10.25,12.39,10.75,6.07,6.53,10.17,8.71
Dutch_Flat_2_3P,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Drum1-1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-1,MinGen,3,0,0.3362928,0.4652472,2.091084,3.636008,3.451426,2.670114,2.060741,2.144182,1.337586,1.372985,0.8824525,0.5259315
Drum1-1,MaxCap,4,0,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399
Drum1-1,MonthlyEnergy,5,0,1489.35,1577.109,5323.55,5623.076,6599.245,5485.61,4584.962,4578.426,2879.885,3340.06,3593.546,2249.589
Drum1-1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Drum1-1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-1,DailyOpRange,11,0,2.723213,1.163118,5.041863,4.129068,5.332643,5.125304,6.197395,5.373099,3.036749,3.266844,5.089905,4.356635
Drum1-1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Drum1-2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-2,MinGen,3,0,0.3362928,0.4652472,2.091084,3.636008,3.451426,2.670114,2.060741,2.144182,1.337586,1.372985,0.8824525,0.5259315
Drum1-2,MaxCap,4,0,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399,13.65399
Drum1-2,MonthlyEnergy,5,0,1489.35,1577.109,5323.55,5623.076,6599.245,5485.61,4584.962,4578.426,2879.885,3340.06,3593.546,2249.589
Drum1-2,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-2,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Drum1-2,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-2,DailyOpRange,11,0,2.723213,1.163118,5.041863,4.129068,5.332643,5.125304,6.197395,5.373099,3.036749,3.266844,5.089905,4.356635
Drum1-2,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Drum1-3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-3,MinGen,3,0,0.3236502,0.4477566,2.012471,3.499316,3.321673,2.569734,1.98327,2.063574,1.2873,1.321369,0.8492776,0.5061597
Drum1-3,MaxCap,4,0,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068,13.14068
Drum1-3,MonthlyEnergy,5,0,1433.359,1517.82,5123.417,5411.682,6351.153,5279.384,4412.596,4406.305,2771.619,3214.494,3458.45,2165.018
Drum1-3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-3,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Drum1-3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-3,DailyOpRange,11,0,2.620836,1.119392,4.852319,3.97384,5.132167,4.932623,5.964411,5.171103,2.922585,3.14403,4.898555,4.192852
Drum1-3,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Drum1-4,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-4,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Drum1-4,MinGen,3,0,0.3337643,0.461749,2.075361,3.608669,3.425475,2.650038,2.045247,2.128061,1.327528,1.362662,0.8758175,0.5219772
